CHROM,BIN_START,BIN_END,N_VARIANTS,PI,site,year,host_species
singlecopy_cds_338,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_340,1,1000,6,0.001079,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_340,1001,2000,3,0.000746243,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_342,1,1000,3,0.000649194,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_344,1,1000,3,0.000300403,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_344,1001,2000,3,0.000655403,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_350,1,1000,3,0.0011937,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_352,1,1000,3,0.000681452,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_354,1,1000,5,0.00120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_354,1001,2000,5,0.00131484,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_354,2001,3000,3,0.0001875,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_354,3001,4000,6,0.00122797,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_354,4001,5000,2,0.000230083,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_355,1,1000,6,0.00146068,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_355,1001,2000,1,0.000272177,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_356,1,1000,5,0.00117391,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_356,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_360,1,1000,13,0.0026316,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_362,1,1000,3,0.00109476,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_365,1,1000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_370,1,1000,3,0.00053245,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_370,1001,2000,3,0.000417339,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_372,1,1000,4,0.00043957,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_376,1,1000,5,0.000429435,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_376,1001,2000,1,0.000483871,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_377,1,1000,6,0.000747984,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_379,1,1000,4,0.000366935,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_379,1001,2000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_381,1,1000,9,0.00151466,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_381,1001,2000,2,0.000508065,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_382,1,1000,8,0.00164919,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_382,1001,2000,9,0.00162722,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_383,1,1000,5,0.000841036,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_383,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_384,1,1000,10,0.00198992,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_384,1001,2000,9,0.00220968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_385,1,1000,16,0.0031918,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_385,1001,2000,3,0.000502364,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_386,1,1000,4,0.000362903,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_387,1,1000,3,0.000659274,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_387,1001,2000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_389,1,1000,4,0.00134073,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_389,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_391,1,1000,12,0.00294153,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_392,1,1000,8,0.00243205,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_396,1,1000,2,0.000427757,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_397,1,1000,9,0.00152236,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_397,1001,2000,6,0.0016738,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_398,1,1000,1,5.44484e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_399,1,1000,6,0.000881048,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_399,1001,2000,1,0.000314516,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_400,1,1000,3,0.000522177,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_401,1,1000,3,0.000304435,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_402,1,1000,7,0.00175124,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_405,1,1000,6,0.000915548,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_407,1,1000,6,0.00111492,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_410,1,1000,11,0.00165613,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_410,1001,2000,1,0.000191617,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_413,1,1000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_414,1,1000,11,0.00354882,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_414,1001,2000,1,0.000290358,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_415,1,1000,9,0.00196823,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_415,1001,2000,6,0.000707998,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_415,2001,3000,5,0.00123519,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_416,1,1000,1,0.000163327,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_417,1,1000,2,0.000570565,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_417,1001,2000,1,0.000175403,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_418,1,1000,2,0.000167379,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_418,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_420,1,1000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_421,1,1000,3,0.000482084,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_422,1,1000,1,0.000508065,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_423,1,1000,2,0.0002339,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_423,1001,2000,2,0.000508065,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_425,1,1000,2,0.000498045,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_427,1,1000,14,0.00394108,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_427,1001,2000,1,4.63915e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_428,1,1000,7,0.00191042,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_429,1,1000,2,0.000475865,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_429,1001,2000,1,0.000387097,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_432,1,1000,4,0.000366935,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_434,1,1000,17,0.00267861,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_435,1,1000,3,0.00122581,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_435,1001,2000,1,0.000483871,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_436,1,1000,6,0.000872984,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_438,1,1000,14,0.00323927,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_439,1,1000,5,0.00100118,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_441,1,1000,4,0.00109755,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_444,1,1000,2,0.000237903,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_445,1,1000,3,0.000467742,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_448,1,1000,2,0.000288306,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_448,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_449,1,1000,2,0.000125,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_449,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_450,1,1000,3,0.000510081,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_453,1,1000,2,0.000860887,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_453,1001,2000,1,0.000445619,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_454,1,1000,4,0.000954218,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_455,1,1000,4,0.000308468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_457,1,1000,6,0.00133062,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_458,1,1000,21,0.00518524,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_459,1,1000,2,0.000237903,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_460,1,1000,4,0.000739919,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_460,1001,2000,2,0.000586694,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_464,1,1000,5,0.00107122,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_466,1,1000,13,0.00321774,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_467,1,1000,7,0.00179365,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_468,1,1000,6,0.00114572,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_469,1,1000,3,0.000814616,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_469,1001,2000,2,0.00047379,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_470,1,1000,4,0.000530242,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_470,1001,2000,2,0.000241935,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_472,1,1000,5,0.00110081,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_473,1,1000,11,0.00214901,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_477,1,1000,14,0.00198307,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_482,1,1000,14,0.00455631,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_485,1,1000,12,0.00213329,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_485,1001,2000,4,0.000576613,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_488,1,1000,2,0.000183468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_489,1,1000,4,0.00121588,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_490,1,1000,4,0.000979839,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_490,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_491,1,1000,5,0.00101663,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_491,1001,2000,5,0.00110081,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_492,1,1000,15,0.00377063,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_492,1001,2000,3,0.000602897,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_494,1,1000,3,0.000691532,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_494,1001,2000,6,0.00209073,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_498,1,1000,11,0.00293088,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_498,1001,2000,4,0.000731855,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_499,1,1000,11,0.00152823,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_499,1001,2000,5,0.00127218,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_500,1,1000,8,0.00133484,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_503,1,1000,7,0.00153446,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_505,1,1000,3,0.00030044,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_506,1,1000,14,0.00254076,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_507,1,1000,9,0.0023073,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_508,1,1000,8,0.0011741,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_508,1001,2000,2,0.000221829,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_509,1,1000,4,0.00103642,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_511,1,1000,3,0.000542339,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_514,1,1000,9,0.00109772,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_514,1001,2000,1,0.000508065,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_515,1,1000,5,0.00067363,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_515,1001,2000,2,0.000322692,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_519,1,1000,2,0.000673387,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_520,1,1000,7,0.0011129,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_521,1,1000,4,0.00101827,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_523,1,1000,5,0.000580645,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_524,1,1000,1,0.000387097,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_526,1,1000,3,0.000125225,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_527,1,1000,8,0.0025,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_528,1,1000,12,0.00140726,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_529,1,1000,4,0.00148185,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_534,1,1000,3,0.000288342,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_535,1,1000,6,0.000877542,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_536,1,1000,4,0.00172218,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_537,1,1000,8,0.00114516,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_537,1001,2000,2,0.000528226,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_539,1,1000,3,0.000401259,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_539,1001,2000,4,0.00103831,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_540,1,1000,7,0.00236573,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_542,1,1000,4,0.000842846,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_546,1,1000,27,0.0076055,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_547,1,1000,9,0.00125292,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_550,1,1000,7,0.00259879,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_552,1,1000,3,0.000578771,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_554,1,1000,15,0.00427886,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_556,1,1000,18,0.00374934,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_556,1001,2000,2,0.000592742,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_557,1,1000,11,0.00405488,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_557,1001,2000,1,0.000112917,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_560,1,1000,7,0.000623723,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_566,1,1000,8,0.00196242,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_567,1,1000,6,0.00179926,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_567,1001,2000,3,0.000602823,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_570,1,1000,4,0.000471774,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_572,1,1000,6,0.000810584,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_572,1001,2000,1,0.000403275,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_573,1,1000,2,0.000741935,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_574,1,1000,3,0.000175464,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_575,1,1000,7,0.00119788,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_577,1,1000,6,0.00107473,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_582,1,1000,9,0.00269957,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_582,1001,2000,11,0.00285361,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_583,1,1000,6,0.00175408,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_589,1,1000,1,0.000151246,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_589,1001,2000,1,0.000451668,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_593,1,1000,4,0.000863009,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_595,1,1000,11,0.00229777,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_596,1,1000,1,0.000225806,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_598,1,1000,6,0.00132121,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_599,1,1000,5,0.00111895,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_599,1001,2000,1,0.00036299,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_600,1,1000,3,0.000330727,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_602,1,1000,2,0.000237903,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_603,1,1000,3,0.00105444,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_604,1,1000,6,0.00222379,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_604,1001,2000,2,0.000834677,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_605,1,1000,11,0.00190927,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_606,1,1000,5,0.000471832,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_608,1,1000,1,5.84749e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_608,1001,2000,5,0.00111961,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_608,2001,3000,2,0.000314555,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_608,3001,4000,7,0.00157076,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_608,4001,5000,3,0.00114516,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,1,1000,6,0.00101057,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,1001,2000,5,0.00068186,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,2001,3000,18,0.00371437,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,3001,4000,13,0.00266162,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,4001,5000,13,0.00310598,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,5001,6000,19,0.00422834,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,6001,7000,16,0.00277758,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,7001,8000,10,0.00221073,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,8001,9000,15,0.00219382,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,9001,10000,5,0.00131653,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_609,10001,11000,15,0.00255645,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_610,1,1000,3,0.000774479,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_611,1,1000,8,0.00239895,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_614,1,1000,4,0.000868006,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_615,1,1000,4,0.000941532,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_619,1,1000,1,0.000314516,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_620,1,1000,5,0.00136122,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_625,1,1000,2,0.000578629,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_625,1001,2000,1,0.000272177,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_626,1,1000,4,0.00151815,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_627,1,1000,3,0.000245968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_627,1001,2000,5,0.000719758,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_628,1,1000,5,0.000869679,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_629,1,1000,7,0.00179256,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_632,1,1000,3,0.000354882,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_633,1,1000,4,0.00166149,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_634,1,1000,6,0.00186021,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_635,1,1000,5,0.0016496,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_636,1001,2000,1,5.84749e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_638,1,1000,3,0.000633065,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_641,1,1000,12,0.00360145,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_641,1001,2000,6,0.00203452,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_642,1,1000,2,0.0005625,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_642,1001,2000,1,0.000314516,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_643,1,1000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_647,1,1000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_647,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_651,1,1000,4,0.00154051,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_651,1001,2000,1,0.000387189,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_652,1,1000,10,0.00186808,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_653,1,1000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_656,1,1000,9,0.0008736,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_656,1001,2000,11,0.0015649,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_656,2001,3000,13,0.000963307,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_656,3001,4000,16,0.00267269,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_657,1,1000,4,0.000933583,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_658,1,1000,2,0.000125,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_658,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_659,1,1000,16,0.00257183,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_659,1001,2000,3,0.000451668,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_663,1,1000,10,0.00148188,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_664,1,1000,4,0.000584677,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_665,1,1000,3,0.000453849,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_666,1,1000,3,0.000883173,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_668,1,1000,4,0.000498045,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_670,1,1000,4,0.000421371,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_670,1001,2000,2,0.000707748,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_671,1,1000,4,0.00115163,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_671,1001,2000,1,0.000387097,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_672,1,1000,12,0.00189516,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_677,1,1000,8,0.00148661,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_677,1001,2000,1,0.000240026,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_678,1,1000,7,0.001125,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_678,1001,2000,9,0.00076824,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_679,1,1000,5,0.00171573,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_680,1,1000,2,0.000125,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_681,1,1000,3,0.000244213,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_682,1,1000,2,0.000465783,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_683,1,1000,3,0.000754032,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_686,1,1000,6,0.00160887,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_686,1001,2000,1,0.000175403,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_687,1,1000,2,0.000183468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_688,1,1000,3,0.000241965,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_689,1,1000,5,0.00145161,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_691,1,1000,7,0.00185126,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_691,1001,2000,5,0.000797292,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_692,1,1000,11,0.000979839,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_693,1,1000,3,0.000288342,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_694,1,1000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_696,1,1000,1,0.000175403,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_696,1001,2000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_697,1,1000,4,0.00025,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_697,1001,2000,1,0.000352823,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_699,1,1000,11,0.00234476,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_699,1001,2000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_701,1,1000,2,0.000237903,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_703,1,1000,2,0.000183468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_703,1001,2000,5,0.00102603,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_704,1,1000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_706,1,1000,5,0.00119974,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_709,1,1000,5,0.000788675,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_713,1,1000,6,0.00170585,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_716,1,1000,3,0.000661372,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_717,1,1000,4,0.000984518,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_718,1,1000,16,0.00609034,Site1_GZ,2020,Rhinolophus affinis
