CHROM,BIN_START,BIN_END,N_VARIANTS,PI,site,year,host_species
lcl|NW_017738956.1_cds_XP_019580240.1_5848,1,1000,1,0.000200688,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580369.1_5960,1,1000,7,0.00107431,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580452.1_6035,1,1000,9,0.00215081,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580466.1_6039,1,1000,4,0.000611279,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580466.1_6039,1001,2000,1,3.65679e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580490.1_6071,1,1000,1,5.29065e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580489.1_6072,1,1000,4,0.000155541,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580489.1_6072,1001,2000,10,0.00200644,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580489.1_6072,2001,3000,1,0.000174322,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580495.1_6073,1,1000,5,0.000249545,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580495.1_6073,1001,2000,10,0.00131985,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580504.1_6086,1,1000,4,0.00026255,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580544.1_6128,1,1000,4,0.000305363,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580544.1_6128,1001,2000,6,0.000713203,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580544.1_6128,2001,3000,3,0.000393775,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580714.1_6384,1,1000,8,0.000296357,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738957.1_cds_XP_019580714.1_6384,1001,2000,1,6.56607e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581121.1_6435,1,1000,5,0.00112224,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581121.1_6435,1001,2000,10,0.00244799,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019580897.1_6454,1,1000,15,0.00562896,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581094.1_6455,1,1000,6,0.000701698,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581094.1_6455,1001,2000,3,0.000541151,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019580894.1_6458,1,1000,8,0.000930271,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019580894.1_6458,1001,2000,1,3.54357e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019580929.1_6497,1,1000,11,0.00125454,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019580929.1_6497,1001,2000,17,0.0021014,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581020.1_6583,1,1000,1,7.93576e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581032.1_6594,1,1000,11,0.00157741,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581034.1_6596,1,1000,3,0.000336285,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581043.1_6607,1,1000,3,0.000399004,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581052.1_6615,1,1000,10,0.00120248,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581052.1_6615,1001,2000,7,0.000869252,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581072.1_6636,1,1000,2,0.000220784,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581072.1_6636,1001,2000,6,0.00195515,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581072.1_6636,2001,3000,4,0.000752102,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581072.1_6636,3001,4000,1,0.000163344,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738958.1_cds_XP_019581128.1_6663,1,1000,2,0.000155889,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581391.1_6676,1,1000,4,0.000471675,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581391.1_6676,1001,2000,3,0.000295001,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581391.1_6676,2001,3000,3,0.000645503,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581182.1_6723,1001,2000,6,0.000630716,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581182.1_6723,2001,3000,2,0.000456633,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581186.1_6727,1,1000,4,0.000341938,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581187.1_6728,1,1000,7,0.00173221,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581187.1_6728,1001,2000,10,0.00205862,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581379.1_6904,1,1000,11,0.000650462,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738959.1_cds_XP_019581379.1_6904,1001,2000,7,0.000949374,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581409.1_6922,1,1000,2,0.000135416,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581421.1_6933,1,1000,4,0.000646628,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581421.1_6933,1001,2000,2,6.03935e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581421.1_6933,2001,3000,1,2.00374e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581429.1_6942,1,1000,5,0.000936046,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581429.1_6942,1001,2000,5,0.00124314,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581429.1_6942,2001,3000,2,0.000414238,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581436.1_6950,1,1000,5,0.00147005,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581448.1_6958,1,1000,5,0.000733227,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581498.1_7006,1,1000,9,0.00192104,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738960.1_cds_XP_019581498.1_7006,1001,2000,6,0.00059624,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581666.1_7104,1,1000,9,0.000860197,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581668.1_7128,1,1000,5,0.000634826,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581668.1_7128,1001,2000,5,0.000233607,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581668.1_7128,2001,3000,2,5.44166e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581644.1_7136,1,1000,4,0.000311409,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581644.1_7136,1001,2000,5,0.00155665,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581652.1_7143,1,1000,11,0.0019782,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581652.1_7143,1001,2000,10,0.000914597,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581652.1_7143,2001,3000,5,0.000309381,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738961.1_cds_XP_019581661.1_7151,1,1000,9,0.00181664,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738962.1_cds_XP_019581707.1_7189,1,1000,1,3.99633e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738962.1_cds_XP_019581711.1_7193,1,1000,5,0.000630263,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738962.1_cds_XP_019581783.1_7195,1,1000,1,4.68696e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738962.1_cds_XP_019581726.1_7209,1,1000,5,0.00108188,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738962.1_cds_XP_019581726.1_7209,1001,2000,12,0.00165615,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738962.1_cds_XP_019581726.1_7209,2001,3000,5,0.000832711,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738962.1_cds_XP_019581766.1_7246,1,1000,2,0.000258905,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738963.1_cds_XP_019581852.1_7321,1,1000,32,0.00602244,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738963.1_cds_XP_019581852.1_7321,1001,2000,3,0.000506716,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738964.1_cds_XP_019581892.1_7347,1,1000,8,0.001761,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738965.1_cds_XP_019582043.1_7400,1,1000,3,0.00010658,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738965.1_cds_XP_019581950.1_7401,1,1000,4,0.000952616,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738965.1_cds_XP_019581977.1_7426,1,1000,4,0.000372707,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738965.1_cds_XP_019582009.1_7455,1,1000,4,0.000171492,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738965.1_cds_XP_019582009.1_7455,1001,2000,9,0.000876901,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738965.1_cds_XP_019582009.1_7455,2001,3000,2,8.04935e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738966.1_cds_XP_019582163.1_7505,1,1000,3,0.000474169,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738966.1_cds_XP_019582113.1_7557,1,1000,4,0.000860503,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738966.1_cds_XP_019582166.1_7559,1,1000,4,0.00121364,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738966.1_cds_XP_019582161.1_7569,1,1000,4,0.000768221,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738966.1_cds_XP_019582132.1_7580,1,1000,1,3.77254e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738966.1_cds_XP_019582132.1_7580,1001,2000,1,6.80724e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738966.1_cds_XP_019582144.1_7589,1,1000,9,0.00156597,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582319.1_7640,1,1000,5,0.000520262,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582319.1_7640,1001,2000,3,0.00019957,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582221.1_7664,1,1000,4,0.000490212,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582221.1_7664,1001,2000,6,0.00120612,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582221.1_7664,2001,3000,11,0.00196737,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582221.1_7664,3001,4000,5,0.000503193,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582247.1_7686,1,1000,1,0.000136143,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582247.1_7686,1001,2000,2,0.000249052,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582294.1_7732,1,1000,3,0.00131715,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582303.1_7739,1,1000,11,0.00151496,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738967.1_cds_XP_019582303.1_7739,1001,2000,2,0.000359386,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738968.1_cds_XP_019582589.1_8011,1,1000,1,9.52442e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738970.1_cds_XP_019582861.1_8238,1,1000,9,0.000849495,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738970.1_cds_XP_019582861.1_8238,1001,2000,1,1.10572e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738970.1_cds_XP_019582861.1_8238,2001,3000,5,0.00108605,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583060.1_8413,1,1000,3,0.000158161,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583060.1_8413,1001,2000,4,0.000416578,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583070.1_8422,1,1000,5,0.000501708,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583070.1_8422,1001,2000,1,2.68312e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583160.1_8504,1,1000,6,0.000362706,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583160.1_8504,1001,2000,2,0.000154756,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583179.1_8521,1,1000,4,0.000778959,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583180.1_8529,1,1000,9,0.000835763,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583180.1_8529,1001,2000,12,0.00294685,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583180.1_8529,2001,3000,3,0.000691937,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583324.1_8635,1,1000,6,0.00120778,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738971.1_cds_XP_019583324.1_8635,1001,2000,2,0.000123921,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738972.1_cds_XP_019583417.1_8747,1,1000,5,0.00081377,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738972.1_cds_XP_019583421.1_8752,1,1000,7,0.00104902,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738972.1_cds_XP_019583424.1_8754,1,1000,7,0.00142793,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738972.1_cds_XP_019583424.1_8754,1001,2000,2,0.000185032,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738973.1_cds_XP_019583449.1_8772,1,1000,9,0.00129293,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738973.1_cds_XP_019583449.1_8772,1001,2000,3,9.19399e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738975.1_cds_XP_019583789.1_8952,1,1000,3,0.000306601,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738975.1_cds_XP_019583667.1_8971,1,1000,5,0.000617063,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738975.1_cds_XP_019583680.1_8985,1,1000,4,0.000366711,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738975.1_cds_XP_019583680.1_8985,1001,2000,6,0.000580631,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738975.1_cds_XP_019583705.1_9010,1,1000,7,0.000901382,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738975.1_cds_XP_019583708.1_9011,1,1000,6,0.000596092,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738975.1_cds_XP_019583709.1_9012,1,1000,3,0.000692147,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738975.1_cds_XP_019583791.1_9026,1,1000,4,0.000673907,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738977.1_cds_XP_019583925.1_9199,1,1000,4,0.00042446,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738977.1_cds_XP_019583925.1_9199,1001,2000,2,0.000497597,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738978.1_cds_XP_019583963.1_9232,1,1000,9,0.00148063,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738978.1_cds_XP_019583964.1_9233,1,1000,14,0.00198776,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738978.1_cds_XP_019583966.1_9235,1,1000,7,0.000979594,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738978.1_cds_XP_019584048.1_9275,1,1000,5,0.000992724,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738978.1_cds_XP_019584048.1_9275,1001,2000,8,0.00124341,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584530.1_9313,1,1000,8,0.00119589,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584096.1_9355,1,1000,12,0.0013726,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584096.1_9355,1001,2000,4,0.000290228,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584159.1_9407,1,1000,4,0.00119225,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584159.1_9407,1001,2000,5,0.00102276,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584175.1_9422,1,1000,14,0.00194093,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584175.1_9422,1001,2000,4,0.000730189,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584188.1_9434,1,1000,3,0.000182154,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584188.1_9434,1001,2000,10,0.000738464,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584188.1_9434,2001,3000,2,0.000388863,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584197.1_9439,1,1000,9,0.000549122,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584198.1_9440,1,1000,6,0.000608479,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584198.1_9440,1001,2000,9,0.000868479,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584198.1_9440,2001,3000,3,0.00101061,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584194.1_9441,1,1000,7,0.0016571,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584206.1_9449,1,1000,3,0.000602,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584236.1_9477,1,1000,7,0.000518312,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584262.1_9490,1,1000,1,5.29065e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584274.1_9511,1,1000,6,0.00089769,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584345.1_9563,1,1000,6,0.000719175,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584351.1_9582,1,1000,8,0.00150962,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584351.1_9582,1001,2000,5,0.000691448,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584361.1_9593,1,1000,1,4.68696e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584537.1_9598,1,1000,2,0.000533536,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584367.1_9606,1,1000,9,0.00144308,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584367.1_9606,1001,2000,2,0.000709645,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584376.1_9609,1,1000,6,0.00124971,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584551.1_9651,1,1000,2,2.70208e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584464.1_9692,1,1000,4,0.000278568,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584465.1_9696,1,1000,5,0.000321433,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584465.1_9696,1001,2000,5,0.000599907,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584465.1_9696,2001,3000,1,4.98885e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584546.1_9731,1,1000,10,0.00153019,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738979.1_cds_XP_019584507.1_9732,1,1000,3,0.000555941,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584571.1_9776,1,1000,2,0.000701199,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584571.1_9776,1001,2000,1,3.82658e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584616.1_9817,1,1000,6,0.000898757,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584630.1_9833,1,1000,6,0.000592191,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584630.1_9833,1001,2000,5,0.000597806,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584630.1_9833,2001,3000,2,0.000270629,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584631.1_9839,1,1000,16,0.00289915,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584631.1_9839,1001,2000,3,0.000626263,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584644.1_9840,1,1000,2,0.000155327,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584835.1_9859,1,1000,11,0.00138457,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584835.1_9859,1001,2000,6,0.00103035,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584781.1_9981,1,1000,10,0.00146618,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584781.1_9981,1001,2000,5,0.000517269,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584818.1_10015,1,1000,4,0.000374558,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584818.1_10015,1001,2000,6,0.000553772,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584818.1_10015,2001,3000,2,0.000347065,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738980.1_cds_XP_019584818.1_10015,3001,4000,1,0.000147386,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738981.1_cds_XP_019584857.1_10042,1,1000,8,0.00205737,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738981.1_cds_XP_019584887.1_10070,1,1000,6,0.00116299,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738981.1_cds_XP_019584887.1_10070,1001,2000,1,0.000224872,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738984.1_cds_XP_019585099.1_10250,1,1000,10,0.00102574,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738984.1_cds_XP_019585099.1_10250,1001,2000,3,0.000294836,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738985.1_cds_XP_019585349.1_10481,1,1000,1,0.00020748,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585717.1_10598,1,1000,7,0.00200506,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585717.1_10598,1001,2000,1,6.80382e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585508.1_10617,1,1000,20,0.00509922,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585514.1_10626,1,1000,7,0.00128218,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585547.1_10658,1,1000,10,0.00137068,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585547.1_10658,1001,2000,1,1.29442e-05,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585582.1_10691,1,1000,5,0.000751334,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585582.1_10691,1001,2000,5,0.000396904,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585582.1_10691,2001,3000,8,0.000611904,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585602.1_10710,1,1000,2,0.000253653,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585703.1_10752,1,1000,2,0.000111605,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585652.1_10757,1,1000,11,0.00184523,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585651.1_10758,1,1000,6,0.00141363,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585706.1_10797,1,1000,8,0.0011646,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738987.1_cds_XP_019585691.1_10804,1,1000,3,0.000521577,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738988.1_cds_XP_019585833.1_10815,1,1000,3,0.000621641,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738988.1_cds_XP_019585834.1_10816,1,1000,4,0.000248768,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738988.1_cds_XP_019585762.1_10853,1,1000,4,0.000713665,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738988.1_cds_XP_019585808.1_10895,1,1000,4,0.000351876,Site1_GZ,2020,Rhinolophus sinicus
lcl|NW_017738988.1_cds_XP_019585808.1_10895,1001,2000,1,3.99633e-05,Site1_GZ,2020,Rhinolophus sinicus
